filename,filepath,label
014334Mv4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014334Mv4.jpg,Marino
000319MB6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000319MB6.jpg,Marino
021002MH3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/021002MH3.jpg,Marino
004708MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004708MI4.jpg,Marino
004627MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004627MI4.jpg,Marino
006736MH6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006736MH6.jpg,Marino
005126MH2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005126MH2.jpg,Marino
016428MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016428MZ4.jpg,Marino
002718MB1.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002718MB1.jpg,Marino
58.jpgMC8.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/58.jpgMC8.jpg,Marino
017194MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017194MZ4.jpg,Marino
003802MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003802MD9.jpg,Marino
020652MH3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/020652MH3.jpg,Marino
005691MF6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005691MF6.jpg,Marino
003430MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003430MG2.jpg,Marino
014314Mv4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014314Mv4.jpg,Marino
000992MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000992MA5.jpg,Marino
008085MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008085MM4.jpg,Marino
003312MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003312MG2.jpg,Marino
004648MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004648MI4.jpg,Marino
000421MC6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000421MC6.jpg,Marino
014707MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014707MW4.jpg,Marino
93.jpgME8.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/93.jpgME8.jpg,Marino
004602MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004602MI4.jpg,Marino
005254MH2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005254MH2.jpg,Marino
010841MO4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/010841MO4.jpg,Marino
004607MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004607MI4.jpg,Marino
013502MU4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/013502MU4.jpg,Marino
003733MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003733MD9.jpg,Marino
005507MI2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005507MI2.jpg,Marino
003302MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003302MG2.jpg,Marino
004668MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004668MI4.jpg,Marino
001395MD2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001395MD2.jpg,Marino
008172MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008172MM4.jpg,Marino
001390MD2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001390MD2.jpg,Marino
000147MD4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000147MD4.jpg,Marino
017000MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017000MZ4.jpg,Marino
48.jpgMB7.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/48.jpgMB7.jpg,Marino
005778MF6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005778MF6.jpg,Marino
014795MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014795MW4.jpg,Marino
014652MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014652MW4.jpg,Marino
014657MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014657MW4.jpg,Marino
000086MD4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000086MD4.jpg,Marino
008323MI6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008323MI6.jpg,Marino
005135MH2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005135MH2.jpg,Marino
000206MA9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000206MA9.jpg,Marino
003390MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003390MG2.jpg,Marino
002919MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002919MG2.jpg,Marino
007941MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/007941MM4.jpg,Marino
80.jpgME8.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/80.jpgME8.jpg,Marino
003410MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003410MG2.jpg,Marino
017234MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017234MZ4.jpg,Marino
005783MF6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005783MF6.jpg,Marino
002768MC5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002768MC5.jpg,Marino
014775MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014775MW4.jpg,Marino
014349Mv4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014349Mv4.jpg,Marino
000933MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000933MA5.jpg,Marino
003790MH4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003790MH4.jpg,Marino
003788MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003788MD9.jpg,Marino
006151MK4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006151MK4.jpg,Marino
016713MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016713MZ4.jpg,Marino
016433MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016433MZ4.jpg,Marino
016247MY4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016247MY4.jpg,Marino
016634MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016634MZ4.jpg,Marino
001004MB3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001004MB3.jpg,Marino
003307MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003307MG2.jpg,Marino
013884MV4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/013884MV4.jpg,Marino
000417MA2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000417MA2.jpg,Marino
008038MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008038MM4.jpg,Marino
008177MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008177MM4.jpg,Marino
006615MK2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006615MK2.jpg,Marino
001756MF1.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001756MF1.jpg,Marino
004612MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004612MI4.jpg,Marino
005222MH2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005222MH2.jpg,Marino
006308MK4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006308MK4.jpg,Marino
011804MQ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/011804MQ4.jpg,Marino
002753MC5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002753MC5.jpg,Marino
000041MD4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000041MD4.jpg,Marino
014780MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014780MW4.jpg,Marino
007190ML4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/007190ML4.jpg,Marino
000397MA2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000397MA2.jpg,Marino
005502MI2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005502MI2.jpg,Marino
014364Mv4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014364Mv4.jpg,Marino
014770MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014770MW4.jpg,Marino
004658MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004658MI4.jpg,Marino
002360MC3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002360MC3.jpg,Marino
017456MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017456MZ4.jpg,Marino
002367MC3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002367MC3.jpg,Marino
007946MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/007946MM4.jpg,Marino
001073MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001073MA5.jpg,Marino
016990MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016990MZ4.jpg,Marino
005001MJ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005001MJ4.jpg,Marino
014785MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014785MW4.jpg,Marino
004617MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004617MI4.jpg,Marino
005130MH2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005130MH2.jpg,Marino
004423MC1.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004423MC1.jpg,Marino
000703ME4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000703ME4.jpg,Marino
71.jpgMA8.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/71.jpgMA8.jpg,Marino
004695MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004695MI4.jpg,Marino
004727MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004727MI4.jpg,Marino
003728MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003728MD9.jpg,Marino
005277MJ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005277MJ4.jpg,Marino
001533MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001533MA5.jpg,Marino
001091MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001091MA5.jpg,Marino
013497MU4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/013497MU4.jpg,Marino
004995MJ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004995MJ4.jpg,Marino
017219MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017219MZ4.jpg,Marino
97.jpgMC7.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/97.jpgMC7.jpg,Marino
006031MG6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006031MG6.jpg,Marino
000460MB2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000460MB2.jpg,Marino
002758MC5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002758MC5.jpg,Marino
020476MH3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/020476MH3.jpg,Marino
003395MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003395MG2.jpg,Marino
017015MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017015MZ4.jpg,Marino
003453MG2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003453MG2.jpg,Marino
005140MH2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005140MH2.jpg,Marino
000997MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000997MA5.jpg,Marino
000302MB6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000302MB6.jpg,Marino
64.jpgMA8.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/64.jpgMA8.jpg,Marino
020481MH3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/020481MH3.jpg,Marino
014765MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014765MW4.jpg,Marino
001194MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001194MA5.jpg,Marino
005328ME6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005328ME6.jpg,Marino
004734MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004734MI4.jpg,Marino
008162MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008162MM4.jpg,Marino
004785MD1.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004785MD1.jpg,Marino
006240MJ2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006240MJ2.jpg,Marino
021321MI3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/021321MI3.jpg,Marino
008152MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008152MM4.jpg,Marino
017436MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017436MZ4.jpg,Marino
001158MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001158MA5.jpg,Marino
016975MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016975MZ4.jpg,Marino
004361ME9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004361ME9.jpg,Marino
014790MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014790MW4.jpg,Marino
006235MJ2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006235MJ2.jpg,Marino
000999MB3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000999MB3.jpg,Marino
003793MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003793MD9.jpg,Marino
014379Mv4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014379Mv4.jpg,Marino
002507MC3.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002507MC3.jpg,Marino
004688MD1.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004688MD1.jpg,Marino
002313MF2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002313MF2.jpg,Marino
017184MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017184MZ4.jpg,Marino
003812MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003812MD9.jpg,Marino
000314MB6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000314MB6.jpg,Marino
005629MF6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005629MF6.jpg,Marino
017154MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017154MZ4.jpg,Marino
004255MD6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004255MD6.jpg,Marino
006158MK4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006158MK4.jpg,Marino
004685MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004685MI4.jpg,Marino
006131ME1.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006131ME1.jpg,Marino
005175MJ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005175MJ4.jpg,Marino
017179MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017179MZ4.jpg,Marino
014611MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014611MW4.jpg,Marino
008167MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008167MM4.jpg,Marino
002387MB5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002387MB5.jpg,Marino
017441MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017441MZ4.jpg,Marino
002302MF2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002302MF2.jpg,Marino
000224MA2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000224MA2.jpg,Marino
003778MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003778MD9.jpg,Marino
007935MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/007935MM4.jpg,Marino
005740MF6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005740MF6.jpg,Marino
013894MV4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/013894MV4.jpg,Marino
006190MG6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/006190MG6.jpg,Marino
004766MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004766MI4.jpg,Marino
19.jpgMB7.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/19.jpgMB7.jpg,Marino
000198MD4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000198MD4.jpg,Marino
016985MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016985MZ4.jpg,Marino
017040MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017040MZ4.jpg,Marino
003807MD9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/003807MD9.jpg,Marino
016644MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/016644MZ4.jpg,Marino
000211MA9.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000211MA9.jpg,Marino
53.jpgMB8.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/53.jpgMB8.jpg,Marino
005634MF6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005634MF6.jpg,Marino
000414MC6.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/000414MC6.jpg,Marino
005227MH2.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/005227MH2.jpg,Marino
017045MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017045MZ4.jpg,Marino
001199MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001199MA5.jpg,Marino
004556MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004556MI4.jpg,Marino
017446MZ4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/017446MZ4.jpg,Marino
001255MA5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/001255MA5.jpg,Marino
014677MW4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/014677MW4.jpg,Marino
002402MB5.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/002402MB5.jpg,Marino
008147MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008147MM4.jpg,Marino
008137MM4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/008137MM4.jpg,Marino
004761MI4.jpg,/kaggle/input/sheep-breed-classification/SheepFaceImages/Marino/004761MI4.jpg,Marino
